time,duration,IPL
0.243010269,0.000002120,4
0.243012389,0.000084140,0
0.243096529,0.000002120,4
0.243098649,0.000004480,0
0.243103179,0.000001310,7
0.243104549,0.000031740,0
0.243136349,0.000004130,5
0.243140549,0.000042250,0
0.243182799,0.000002120,4
0.243184919,0.000084140,0
0.243269059,0.000002130,4
0.243271189,0.000049630,0
0.243320819,0.000002130,4
0.243322949,0.000090480,0
0.243413489,0.000004150,5
0.243417699,0.000023900,0
0.243441599,0.000002120,4
0.243443719,0.000011060,0
0.243454779,0.000002220,4
0.243456999,0.000070860,0
0.243527859,0.000002130,4
0.243529989,0.000084140,0
0.243614129,0.000002120,4
0.243616249,0.000074320,0
0.243690629,0.000004130,5
0.243694819,0.000005570,0
0.243700389,0.000002130,4
0.243702519,0.000066890,0
0.243769409,0.000002120,4
0.243771529,0.000101400,0
0.243872929,0.000002120,4
0.243875049,0.000084140,0
0.243959189,0.000002120,4
0.243961309,0.000006400,0
0.243967759,0.000004150,5
0.243971969,0.000055340,0
0.244027309,0.000002210,4
0.244029519,0.000015940,0
0.244045459,0.000002120,4
0.244047579,0.000066890,0
0.244114469,0.000002130,4
0.244116599,0.000101390,0
0.244217989,0.000002120,4
0.244220109,0.000024730,0
0.244244899,0.000004130,5
0.244249089,0.000055170,0
0.244304259,0.000002120,4
0.244306379,0.000084140,0
0.244390519,0.000002120,4
0.244392639,0.000049640,0
0.244442279,0.000002130,4
0.244444409,0.000049630,0
0.244494039,0.000002130,4
0.244496169,0.000025810,0
0.244522039,0.000004150,5
0.244526239,0.000073610,0
0.244599849,0.000002220,4
0.244602069,0.000030000,0
0.244632069,0.000002120,4
0.244634189,0.000032380,0
0.244666569,0.000002130,4
0.244668699,0.000130420,0
0.244799179,0.000004120,5
0.244803369,0.000018480,0
0.244821849,0.000002130,4
0.244823979,0.000084140,0
0.244908119,0.000002120,4
0.244910239,0.000066890,0
0.244977129,0.000002120,4
0.244979249,0.000097000,0
0.245076309,0.000004150,5
0.245080519,0.000001490,0
0.245082009,0.000002120,4
0.245084129,0.000074160,0
0.245158289,0.000002130,4
0.245160419,0.000011950,0
0.245172369,0.000002230,4
0.245174599,0.000018200,0
0.245192799,0.000002120,4
0.245194919,0.000144530,0
0.245339449,0.000002120,4
0.245341569,0.000011820,0
0.245353449,0.000004130,5
0.245357639,0.000059450,0
0.245417089,0.000002120,4
0.245419209,0.000092770,0
0.245511979,0.000002120,4
0.245514099,0.000084150,0
0.245598249,0.000002120,4
0.245600369,0.000030160,0
0.245630589,0.000004140,5
0.245634789,0.000049720,0
0.245684509,0.000002130,4
0.245686639,0.000058260,0
0.245744899,0.000002220,4
0.245747119,0.000015030,0
0.245762149,0.000002130,4
0.245764279,0.000092770,0
0.245857049,0.000002120,4
0.245859169,0.000048490,0
0.245907719,0.000004140,5
0.245911909,0.000014150,0
0.245926059,0.000002120,4
0.245928179,0.000101400,0
0.246029579,0.000002120,4
0.246031699,0.000084140,0
0.246115839,0.000002130,4
0.246117969,0.000066830,0
0.246184859,0.000004140,5
0.246189069,0.000013040,0
0.246202109,0.000002120,4
0.246204229,0.000084150,0
0.246288379,0.000002120,4
0.246290499,0.000026930,0
0.246317429,0.000002220,4
0.246319649,0.000054990,0
0.246374639,0.000002120,4
0.246376759,0.000085150,0
0.246461969,0.000004130,5
0.246466159,0.000000490,0
0.246466649,0.000002120,4
0.246468769,0.000080230,0
0.246548999,0.000002120,4
0.246551119,0.000084150,0
0.246635269,0.000002120,4
0.246637389,0.000015130,0
0.246652519,0.000002130,4
0.246654649,0.000084420,0
0.246739129,0.000004150,5
0.246743339,0.000055830,0
0.246799169,0.000002130,4
0.246801299,0.000088659,0
0.246889958,0.000002220,4
0.246892178,0.000001890,0
0.246894068,0.000002120,4
0.246896188,0.000015130,0
0.246911318,0.000002130,4
0.246913448,0.000084140,0
0.246997588,0.000002120,4
0.246999708,0.000016500,0
0.247016268,0.000006490,5
0.247022818,0.000130050,0
0.247152868,0.000002120,4
