time,duration,nestlevel
0.275999428,0.000083160,0
0.276082588,0.000003110,1
0.276085698,0.000010530,0
0.276096228,0.000005180,1
0.276101408,0.000067450,0
0.276168858,0.000003110,1
0.276171968,0.000083160,0
0.276255128,0.000003100,1
0.276258228,0.000083170,0
0.276341398,0.000003110,1
0.276344508,0.000028870,0
0.276373378,0.000005190,1
0.276378568,0.000031840,0
0.276410408,0.000003110,1
0.276413518,0.000100420,0
0.276513938,0.000003100,1
0.276517038,0.000083160,0
0.276600198,0.000003110,1
0.276603308,0.000047210,0
0.276650518,0.000005170,1
0.276655688,0.000030780,0
0.276686468,0.000003100,1
0.276689568,0.000065910,0
0.276755478,0.000003110,1
0.276758588,0.000100420,0
0.276859008,0.000003100,1
0.276862108,0.000065550,0
0.276927658,0.000005200,1
0.276932858,0.000012410,0
0.276945268,0.000003110,1
0.276948378,0.000083160,0
0.277031538,0.000003110,1
0.277034648,0.000057280,0
0.277091928,0.000003110,1
0.277095038,0.000109530,0
0.277204568,0.000005180,2
0.277209748,0.000005130,1
0.277214878,0.000062940,0
0.277277818,0.000003110,1
0.277280928,0.000100410,0
0.277381338,0.000003110,1
0.277384448,0.000083160,0
0.277467608,0.000003110,1
0.277470718,0.000011230,0
0.277481948,0.000005190,1
0.277487138,0.000066740,0
0.277553878,0.000003110,1
0.277556988,0.000065900,0
0.277622888,0.000003110,1
0.277625998,0.000031400,0
0.277657398,0.000003100,1
0.277660498,0.000098590,0
0.277759088,0.000005180,1
0.277764268,0.000048410,0
0.277812678,0.000003110,1
0.277815788,0.000074530,0
0.277890318,0.000003110,1
0.277893428,0.000031400,0
0.277924828,0.000003100,1
0.277927928,0.000108310,0
0.278036238,0.000005190,1
0.278041428,0.000030060,0
0.278071488,0.000003100,1
0.278074588,0.000065910,0
0.278140498,0.000003110,1
0.278143608,0.000100410,0
0.278244018,0.000003110,1
0.278247128,0.000066250,0
0.278313378,0.000005180,1
0.278318558,0.000011730,0
0.278330288,0.000003110,1
0.278333398,0.000083160,0
0.278416558,0.000003100,1
0.278419658,0.000074540,0
0.278494198,0.000003100,1
0.278497298,0.000091800,0
0.278589098,0.000001190,1
0.278590288,0.000005190,2
0.278595478,0.000004440,1
0.278599918,0.000080180,0
0.278680098,0.000003110,1
0.278683208,0.000083160,0
0.278766368,0.000003110,1
0.278769478,0.000083160,0
0.278852638,0.000003110,1
0.278855748,0.000011920,0
0.278867668,0.000005180,1
0.278872848,0.000048800,0
0.278921648,0.000003110,1
0.278924758,0.000100420,0
0.279025178,0.000003100,1
0.279028278,0.000083160,0
0.279111438,0.000003110,1
0.279114548,0.000030260,0
0.279144808,0.000005190,1
0.279149998,0.000047710,0
0.279197708,0.000003110,1
0.279200818,0.000048650,0
0.279249468,0.000003110,1
0.279252578,0.000117670,0
0.279370248,0.000003100,1
0.279373348,0.000048600,0
0.279421948,0.000005180,1
0.279427128,0.000020760,0
0.279447888,0.000003110,1
0.279450998,0.000083160,0
0.279534158,0.000003110,1
0.279537268,0.000091780,0
0.279629048,0.000003110,1
0.279632158,0.000066930,0
0.279699088,0.000007550,1
0.279706638,0.000008680,0
0.279715318,0.000003110,1
0.279718428,0.000065910,0
0.279784338,0.000003100,1
0.279787438,0.000100420,0
0.279887858,0.000003100,1
0.279890958,0.000021990,0
0.279912948,0.000003830,1
0.279916778,0.000057990,0
0.279974768,0.000006290,2
0.279981058,0.000002430,1
0.279983488,0.000016140,2
0.279999628,0.000002460,1
0.280002088,0.000007530,2
0.280009618,0.000004990,1
0.280014608,0.000002420,0
0.280017028,0.000077540,1
0.280094568,0.000002560,2
0.280097128,0.000002960,3
0.280100088,0.000002980,2
0.280103068,0.000080170,1
0.280183238,0.000003100,2
0.280186338,0.000066810,1
0.280253148,0.000005520,2
0.280258668,0.000002480,1
0.280261148,0.000003100,2
0.280264248,0.000035980,1
0.280300228,0.000038520,0
0.280338748,0.000003110,1
0.280341858,0.000091790,0
0.280433648,0.000003100,1
0.280436748,0.000083160,0
0.280519908,0.000003110,1
0.280523018,0.000007510,0
0.280530528,0.000005180,1
0.280535708,0.000061850,0
0.280597558,0.000003110,1
0.280600668,0.000100410,0
0.280701078,0.000003100,1
0.280704178,0.000057280,0
0.280761458,0.000003110,1
0.280764568,0.000043100,0
0.280807668,0.000005190,1
0.280812858,0.000043500,0
0.280856358,0.000003110,1
0.280859468,0.000091780,0
0.280951248,0.000003110,1
0.280954358,0.000083170,0
0.281037528,0.000002870,1
0.281040398,0.000044420,0
0.281084818,0.000005170,1
0.281089988,0.000117110,0
0.281207098,0.000002990,1
0.281210088,0.000151870,0
0.281361958,0.000005190,1
0.281367148,0.000271950,0
0.281639098,0.000005180,1
0.281644278,0.000271960,0
0.281916238,0.000005200,1
0.281921438,0.000271950,0
0.282193388,0.000005170,1
0.282198558,0.000271970,0
0.282470528,0.000005190,1
0.282475718,0.000223820,0
0.282699538,0.000002990,1
0.282702528,0.000045140,0
0.282747668,0.000005180,1
0.282752848,0.000271970,0
0.283024818,0.000005190,1
0.283030008,0.000271950,0
0.283301958,0.000005180,1
0.283307138,0.000271970,0
0.283579108,0.000005190,1
0.283584298,0.000271950,0
0.283856248,0.000005170,1
0.283861418,0.000271970,0
0.284133388,0.000005190,1
0.284138578,0.000101840,0
0.284240418,0.000003000,1
0.284243418,0.000167110,0
0.284410528,0.000005180,1
0.284415708,0.000271970,0
0.284687678,0.000007550,1
0.284695228,0.000217070,0
0.284912298,0.000003820,1
0.284916118,0.000048700,0
0.284964818,0.000007530,1
0.284972348,0.000001830,0
0.284974178,0.000006290,1
0.284980468,0.000002430,0
0.284982898,0.000015420,1
0.284998318,0.000003090,0
0.285001408,0.000240320,1
0.285241728,0.000005520,2
0.285247248,0.000049770,1
0.285297018,0.000003110,2
0.285300128,0.000019770,1
0.285319898,0.000003110,2
0.285323008,0.000035840,1
0.285358848,0.000003110,2
0.285361958,0.000006420,1
0.285368378,0.000150730,0
0.285519108,0.000005180,1
0.285524288,0.000011520,0
0.285535808,0.000003100,1
0.285538908,0.000100420,0
0.285639328,0.000003100,1
0.285642428,0.000084150,0
0.285726578,0.000002350,2
0.285728928,0.000004590,1
0.285733518,0.000062730,0
0.285796248,0.000005190,1
0.285801438,0.000012260,0
0.285813698,0.000003110,1
0.285816808,0.000074540,0
0.285891348,0.000003100,1
0.285894448,0.000091790,0
0.285986238,0.000003110,1
0.285989348,0.000083820,0
0.286073168,0.000005170,2
0.286078338,0.000004970,1
0.286083308,0.000080200,0
0.286163508,0.000003100,1
0.286166608,0.000083160,0
0.286249768,0.000003110,1
0.286252878,0.000083160,0
0.286336038,0.000003110,1
0.286339148,0.000011390,0
0.286350538,0.000005190,1
0.286355728,0.000049330,0
0.286405058,0.000003100,1
0.286408158,0.000100420,0
0.286508578,0.000003110,1
0.286511688,0.000083160,0
0.286594848,0.000003100,1
0.286597948,0.000029730,0
0.286627678,0.000005180,1
0.286632858,0.000048250,0
0.286681108,0.000003110,1
0.286684218,0.000065910,0
0.286750128,0.000003100,1
0.286753228,0.000100420,0
0.286853648,0.000003110,1
0.286856758,0.000048060,0
0.286904818,0.000005200,1
0.286910018,0.000029900,0
0.286939918,0.000003100,1
0.286943018,0.000083170,0
0.287026188,0.000003100,1
0.287029288,0.000083160,0
0.287112448,0.000003110,1
0.287115558,0.000066410,0
0.287181968,0.000005180,1
0.287187148,0.000011570,0
0.287198718,0.000003110,1
0.287201828,0.000065910,0
0.287267738,0.000003110,1
0.287270848,0.000100410,0
0.287371258,0.000003100,1
0.287374358,0.000083170,0
0.287457528,0.000001350,1
0.287458878,0.000005190,2
0.287464068,0.000004260,1
0.287468328,0.000080190,0
0.287548518,0.000003110,1
0.287551628,0.000065910,0
0.287617538,0.000003110,1
0.287620648,0.000074530,0
0.287695178,0.000003110,1
0.287698288,0.000037960,0
0.287736248,0.000005180,1
0.287741428,0.000065900,0
0.287807328,0.000003100,1
0.287810428,0.000022780,0
0.287833208,0.000003100,1
0.287836308,0.000143550,0
0.287979858,0.000003110,1
0.287982968,0.000030430,0
0.288013398,0.000005190,1
0.288018588,0.000030290,0
0.288048878,0.000003110,1
0.288051988,0.000100410,0
0.288152398,0.000003100,1
0.288155498,0.000083160,0
0.288238658,0.000003120,1
0.288241778,0.000048760,0
0.288290538,0.000005180,1
0.288295718,0.000029220,0
0.288324938,0.000003100,1
0.288328038,0.000074540,0
0.288402578,0.000003100,1
0.288405678,0.000065910,0
0.288471588,0.000003110,1
0.288474698,0.000092980,0
0.288567678,0.000005200,1
0.288572878,0.000010860,0
0.288583738,0.000003110,1
0.288586848,0.000083160,0
0.288670008,0.000003100,1
0.288673108,0.000083170,0
0.288756278,0.000003100,1
0.288759378,0.000083160,0
0.288842538,0.000002060,1
0.288844598,0.000005170,2
0.288849768,0.000003550,1
0.288853318,0.000080190,0
0.288933508,0.000003110,1
0.288936618,0.000028580,0
0.288965198,0.000002560,1
0.288967758,0.000052020,0
0.289019778,0.000003100,1
0.289022878,0.000083170,0
0.289106048,0.000003100,1
0.289109148,0.000012820,0
0.289121968,0.000005190,1
0.289127158,0.000065150,0
0.289192308,0.000003110,1
0.289195418,0.000083160,0
0.289278578,0.000003110,1
0.289281688,0.000014150,0
0.289295838,0.000003100,1
0.289298938,0.000100170,0
0.289399108,0.000005180,1
0.289404288,0.000038200,0
0.289442488,0.000003110,1
0.289445598,0.000091790,0
0.289537388,0.000003110,1
0.289540498,0.000083150,0
0.289623648,0.000003110,1
0.289626758,0.000049500,0
0.289676258,0.000007550,1
0.289683808,0.000026110,0
0.289709918,0.000003110,1
0.289713028,0.000014150,0
0.289727178,0.000003110,1
0.289730288,0.000083150,0
0.289813438,0.000003110,1
0.289816548,0.000091790,0
0.289908338,0.000003050,1
0.289911388,0.000003820,2
0.289915208,0.000002520,1
0.289917728,0.000035670,0
0.289953398,0.000007530,1
0.289960928,0.000012480,0
0.289973408,0.000006290,1
0.289979698,0.000002440,0
0.289982138,0.000015420,1
0.289997558,0.000002460,0
0.290000018,0.000003110,1
0.290003128,0.000002420,0
0.290005548,0.000135480,1
0.290141028,0.000003110,2
0.290144138,0.000014140,1
0.290158278,0.000003110,2
0.290161388,0.000068920,1
0.290230308,0.000005520,2
0.290235828,0.000040470,1
0.290276298,0.000037500,0
0.290313798,0.000003110,1
0.290316908,0.000083160,0
0.290400068,0.000003110,1
0.290403178,0.000043010,0
0.290446188,0.000003180,1
0.290449368,0.000028340,0
0.290477708,0.000003110,1
0.290480818,0.000026870,0
0.290507688,0.000005180,1
0.290512868,0.000003700,0
0.290516568,0.000002550,1
0.290519118,0.000053480,0
0.290572598,0.000003110,1
0.290575708,0.000083160,0
0.290658868,0.000003110,1
0.290661978,0.000083160,0
0.290745138,0.000002880,1
0.290748018,0.000036810,0
0.290784828,0.000005190,1
0.290790018,0.000271950,0
0.291061968,0.000005190,1
0.291067158,0.000271960,0
0.291339118,0.000005190,1
0.291344308,0.000271950,0
0.291616258,0.000005180,1
0.291621438,0.000271960,0
0.291893398,0.000005190,1
0.291898588,0.000122660,0
0.292021248,0.000003180,1
0.292024428,0.000067220,0
0.292091648,0.000002550,1
0.292094198,0.000076350,0
0.292170548,0.000005180,1
0.292175728,0.000271960,0
0.292447688,0.000005190,1
0.292452878,0.000271960,0
0.292724838,0.000005170,1
0.292730008,0.000271970,0
0.293001978,0.000005190,1
0.293007168,0.000191100,0
0.293198268,0.000003170,1
0.293201438,0.000067230,0
0.293268668,0.000002550,1
0.293271218,0.000007900,0
0.293279118,0.000005180,1
0.293284298,0.000271960,0
0.293556258,0.000005200,1
0.293561458,0.000271950,0
0.293833408,0.000005170,1
0.293838578,0.000271970,0
0.294110548,0.000005200,1
0.294115748,0.000271940,0
0.294387688,0.000005180,1
0.294392868,0.000271970,0
0.294664838,0.000007550,1
0.294672388,0.000132550,0
0.294804938,0.000003180,1
0.294808118,0.000093810,0
0.294901928,0.000002540,1
0.294904468,0.000006500,0
0.294910968,0.000003820,1
0.294914788,0.000027190,0
0.294941978,0.000007530,1
0.294949508,0.000023560,0
0.294973068,0.000006290,1
0.294979358,0.000002440,0
0.294981798,0.000015420,1
0.294997218,0.000002430,0
0.294999648,0.000219250,1
0.295218898,0.000005520,2
0.295224418,0.000069090,1
0.295293508,0.000003100,2
0.295296608,0.000019780,1
0.295316388,0.000003110,2
0.295319498,0.000070590,1
0.295390088,0.000003100,2
0.295393188,0.000008140,1
0.295401328,0.000094940,0
0.295496268,0.000005180,1
0.295501448,0.000030840,0
0.295532288,0.000003110,1
0.295535398,0.000100410,0
0.295635808,0.000003110,1
0.295638918,0.000083160,0
0.295722078,0.000003110,1
0.295725188,0.000048220,0
0.295773408,0.000005200,1
0.295778608,0.000029740,0
0.295808348,0.000003110,1
0.295811458,0.000074530,0
0.295885988,0.000003110,1
0.295889098,0.000091790,0
0.295980888,0.000003100,1
0.295983988,0.000024550,0
0.296008538,0.000003330,1
0.296011868,0.000038690,0
0.296050558,0.000005170,1
0.296055728,0.000011420,0
0.296067148,0.000003110,1
0.296070258,0.000008660,0
0.296078918,0.000002550,1
0.296081468,0.000071950,0
0.296153418,0.000003110,1
0.296156528,0.000083160,0
0.296239688,0.000003110,1
0.296242798,0.000083160,0
0.296325958,0.000001510,1
0.296327468,0.000005190,2
0.296332658,0.000004120,1
0.296336778,0.000062930,0
0.296399708,0.000003110,1
0.296402818,0.000100420,0
0.296503238,0.000003100,1
0.296506338,0.000083160,0
0.296589498,0.000003110,1
0.296592608,0.000012230,0
0.296604838,0.000005180,1
0.296610018,0.000065750,0
0.296675768,0.000003110,1
0.296678878,0.000065910,0
0.296744788,0.000003100,1
0.296747888,0.000100420,0
0.296848308,0.000003100,1
0.296851408,0.000030580,0
0.296881988,0.000005190,1
0.296887178,0.000047400,0
0.296934578,0.000003100,1
0.296937678,0.000083160,0
0.297020838,0.000003110,1
0.297023948,0.000057280,0
0.297081228,0.000003110,1
0.297084338,0.000074790,0
0.297159128,0.000005180,1
0.297164308,0.000029070,0
0.297193378,0.000003110,1
0.297196488,0.000065910,0
0.297262398,0.000003100,1
0.297265498,0.000100420,0
0.297365918,0.000003110,1
0.297369028,0.000067240,0
0.297436268,0.000005190,1
0.297441458,0.000010720,0
0.297452178,0.000003110,1
0.297455288,0.000083160,0
0.297538448,0.000003110,1
0.297541558,0.000026490,0
0.297568048,0.000003170,1
0.297571218,0.000036250,0
0.297607468,0.000003110,1
0.297610578,0.000031390,0
0.297641968,0.000003110,1
0.297645078,0.000068340,0
0.297713418,0.000005180,1
0.297718598,0.000044150,0
0.297762748,0.000003110,1
0.297765858,0.000117670,0
0.297883528,0.000003100,1
0.297886628,0.000022770,0
0.297909398,0.000003110,1
0.297912508,0.000078050,0
0.297990558,0.000005190,1
0.297995748,0.000060310,0
0.298056058,0.000003110,1
0.298059168,0.000065910,0
0.298125078,0.000003100,1
0.298128178,0.000100420,0
0.298228598,0.000003100,1
0.298231698,0.000036010,0
0.298267708,0.000005170,1
0.298272878,0.000041990,0
0.298314868,0.000003100,1
0.298317968,0.000083160,0
0.298401128,0.000003110,1
0.298404238,0.000074530,0
0.298478768,0.000003110,1
0.298481878,0.000062970,0
0.298544848,0.000005190,1
0.298550038,0.000023630,0
0.298573668,0.000003110,1
0.298576778,0.000083160,0
0.298659938,0.000003100,1
0.298663038,0.000083170,0
0.298746208,0.000003100,1
0.298749308,0.000072680,0
0.298821988,0.000005180,1
0.298827168,0.000005300,0
0.298832468,0.000003110,1
0.298835578,0.000074530,0
0.298910108,0.000003110,1
0.298913218,0.000091790,0
0.299005008,0.000003110,1
0.299008118,0.000083160,0
0.299091278,0.000003100,1
0.299094378,0.000004750,0
0.299099128,0.000005200,1
0.299104328,0.000073220,0
0.299177548,0.000003110,1
0.299180658,0.000083150,0
0.299263808,0.000003110,1
0.299266918,0.000074530,0
0.299341448,0.000003110,1
0.299344558,0.000031720,0
0.299376278,0.000005170,1
0.299381448,0.000046270,0
0.299427718,0.000003110,1
0.299430828,0.000083160,0
0.299513988,0.000003110,1
0.299517098,0.000091780,0
0.299608878,0.000003110,1
0.299611988,0.000041430,0
0.299653418,0.000007550,1
0.299660968,0.000034190,0
0.299695158,0.000003100,1
0.299698258,0.000065910,0
0.299764168,0.000003110,1
0.299767278,0.000083160,0
0.299850438,0.000003100,1
0.299853538,0.000056730,0
0.299910268,0.000003820,1
0.299914088,0.000016470,0
0.299930558,0.000007540,1
0.299938098,0.000007230,0
0.299945328,0.000003110,1
0.299948438,0.000023840,0
0.299972278,0.000006290,1
0.299978568,0.000002440,0
0.299981008,0.000016130,1
0.299997138,0.000002440,0
0.299999578,0.000040410,1
0.300039988,0.000003110,2
0.300043098,0.000051140,1
0.300094238,0.000002970,2
0.300097208,0.000029060,1
0.300126268,0.000003100,2
0.300129368,0.000074540,1
0.300203908,0.000003770,2
0.300207678,0.000005520,3
0.300213198,0.000001850,2
0.300215048,0.000066500,1
0.300281548,0.000003100,2
0.300284648,0.000003220,1
0.300287868,0.000080180,0
0.300368048,0.000003110,1
0.300371158,0.000091780,0
0.300462938,0.000003110,1
0.300466048,0.000018800,0
0.300484848,0.000005180,1
0.300490028,0.000033300,0
0.300523328,0.000003110,1
0.300526438,0.000074530,0
0.300600968,0.000003110,1
0.300604078,0.000100410,0
0.300704488,0.000003110,1
0.300707598,0.000054400,0
0.300761998,0.000005190,1
0.300767188,0.000032190,0
0.300799378,0.000003110,1
0.300802488,0.000091790,0
0.300894278,0.000003110,1
0.300897388,0.000091790,0
0.300989178,0.000002880,1
0.300992058,0.000047080,0
0.301039138,0.000005170,1
0.301044308,0.000159080,0
0.301203388,0.000002990,1
0.301206378,0.000109900,0
0.301316278,0.000005190,1
0.301321468,0.000271950,0
0.301593418,0.000005180,1
0.301598598,0.000271970,0
0.301870568,0.000005190,1
0.301875758,0.000271950,0
0.302147708,0.000005180,1
0.302152888,0.000271970,0
0.302424858,0.000005190,1
0.302430048,0.000265780,0
0.302695828,0.000002990,1
0.302698818,0.000003170,0
0.302701988,0.000005190,1
0.302707178,0.000271960,0
0.302979138,0.000005190,1
0.302984328,0.000271950,0
0.303256278,0.000005180,1
0.303261458,0.000271970,0
0.303533428,0.000005190,1
0.303538618,0.000271950,0
0.303810568,0.000005180,1
0.303815748,0.000271960,0
0.304087708,0.000005190,1
0.304092898,0.000143810,0
0.304236708,0.000002990,1
0.304239698,0.000125160,0
0.304364858,0.000005180,1
0.304370038,0.000271960,0
0.304641998,0.000007550,1
0.304649548,0.000260050,0
0.304909598,0.000003820,1
0.304913418,0.000005720,0
0.304919138,0.000007540,1
0.304926678,0.000044810,0
0.304971488,0.000006290,1
0.304977778,0.000002440,0
0.304980218,0.000015410,1
0.304995628,0.000002440,0
0.304998068,0.000197990,1
0.305196058,0.000005520,2
0.305201578,0.000092310,1
0.305293888,0.000003110,2
0.305296998,0.000019780,1
0.305316778,0.000003100,2
0.305319878,0.000035840,1
0.305355718,0.000003110,2
0.305358828,0.000006410,1
0.305365238,0.000108190,0
0.305473428,0.000005180,1
0.305478608,0.000054070,0
0.305532678,0.000003100,1
0.305535778,0.000100420,0
0.305636198,0.000003110,1
0.305639308,0.000083550,0
0.305722858,0.000002350,2
0.305725208,0.000005170,1
0.305730378,0.000020190,0
0.305750568,0.000005200,1
0.305755768,0.000054810,0
0.305810578,0.000003110,1
0.305813688,0.000074530,0
0.305888218,0.000003110,1
0.305891328,0.000091780,0
0.305983108,0.000003110,1
0.305986218,0.000041500,0
0.306027718,0.000005180,1
0.306032898,0.000036480,0
0.306069378,0.000003110,1
0.306072488,0.000083160,0
0.306155648,0.000003100,1
0.306158748,0.000083170,0
0.306241918,0.000003110,1
0.306245028,0.000059830,0
0.306304858,0.000005190,1
0.306310048,0.000018140,0
0.306328188,0.000003100,1
0.306331288,0.000065910,0
0.306397198,0.000003110,1
0.306400308,0.000100410,0
0.306500718,0.000003110,1
0.306503828,0.000078170,0
0.306581998,0.000005180,1
0.306587178,0.000002480,0
0.306589658,0.000003110,1
0.306592768,0.000080490,0
0.306673258,0.000003110,1
0.306676368,0.000065900,0
0.306742268,0.000003110,1
0.306745378,0.000100410,0
0.306845788,0.000003110,1
0.306848898,0.000010250,0
0.306859148,0.000005190,1
0.306864338,0.000067720,0
0.306932058,0.000003110,1
0.306935168,0.000083160,0
0.307018328,0.000003110,1
0.307021438,0.000083160,0
0.307104598,0.000003100,1
0.307107698,0.000028590,0
0.307136288,0.000005180,1
0.307141468,0.000049400,0
0.307190868,0.000003100,1
0.307193968,0.000065910,0
0.307259878,0.000003110,1
0.307262988,0.000100410,0
0.307363398,0.000003110,1
0.307366508,0.000046930,0
0.307413438,0.000005190,1
0.307418628,0.000031040,0
0.307449668,0.000003110,1
0.307452778,0.000083160,0
0.307535938,0.000003100,1
0.307539038,0.000065910,0
0.307604948,0.000003110,1
0.307608058,0.000082520,0
0.307690578,0.000005170,1
0.307695748,0.000012720,0
0.307708468,0.000003110,1
0.307711578,0.000083170,0
0.307794748,0.000003100,1
0.307797848,0.000022770,0
0.307820618,0.000003110,1
0.307823728,0.000143970,0
0.307967698,0.000005190,1
0.307972888,0.000002070,0
0.307974958,0.000003110,1
0.307978068,0.000062930,0
0.308040998,0.000003110,1
0.308044108,0.000100420,0
0.308144528,0.000003110,1
0.308147638,0.000083160,0
0.308230798,0.000003100,1
0.308233898,0.000010960,0
0.308244858,0.000005180,1
0.308250038,0.000067030,0
0.308317068,0.000003100,1
0.308320168,0.000074540,0
0.308394708,0.000003100,1
0.308397808,0.000091790,0
0.308489598,0.000003110,1
0.308492708,0.000029300,0
0.308522008,0.000005190,1
0.308527198,0.000048670,0
0.308575868,0.000003110,1
0.308578978,0.000083160,0
0.308662138,0.000003100,1
0.308665238,0.000083160,0
0.308748398,0.000003110,1
0.308751508,0.000047640,0
0.308799148,0.000005180,1
0.308804328,0.000030340,0
0.308834668,0.000003110,1
0.308837778,0.000083160,0
0.308920938,0.000003110,1
0.308924048,0.000083160,0
0.309007208,0.000003110,1
0.309010318,0.000065980,0
0.309076298,0.000005180,1
0.309081478,0.000012000,0
0.309093478,0.000003100,1
0.309096578,0.000083160,0
0.309179738,0.000003110,1
0.309182848,0.000083160,0
0.309266008,0.000003110,1
0.309269118,0.000014150,0
0.309283268,0.000003100,1
0.309286368,0.000067070,0
0.309353438,0.000005180,1
0.309358618,0.000071300,0
0.309429918,0.000003110,1
0.309433028,0.000091790,0
0.309524818,0.000003110,1
0.309527928,0.000031390,0
0.309559318,0.000003110,1
0.309562428,0.000065910,0
0.309628338,0.000002010,1
0.309630348,0.000007550,2
0.309637898,0.000003550,1
0.309641448,0.000142170,0
0.309783618,0.000003110,1
0.309786728,0.000083160,0
0.309869888,0.000003100,1
0.309872988,0.000035730,0
0.309908718,0.000003820,2
0.309912538,0.000009030,1
0.309921568,0.000002480,0
0.309924048,0.000003110,1
0.309927158,0.000043540,0
0.309970698,0.000006290,1
0.309976988,0.000002430,0
0.309979418,0.000015420,1
0.309994838,0.000002470,0
0.309997308,0.000003100,1
0.310000408,0.000002420,0
0.310002828,0.000125630,1
0.310128458,0.000003110,2
0.310131568,0.000014150,1
0.310145718,0.000003110,2
0.310148828,0.000035810,1
0.310184638,0.000005520,2
0.310190158,0.000084600,1
0.310274758,0.000026470,0
0.310301228,0.000003110,1
0.310304338,0.000083160,0
0.310387498,0.000003110,1
0.310390608,0.000071400,0
0.310462008,0.000005180,1
0.310467188,0.000002480,0
0.310469668,0.000003100,1
0.310472768,0.000087260,0
0.310560028,0.000003110,1
0.310563138,0.000083160,0
0.310646298,0.000003110,1
0.310649408,0.000083160,0
0.310732568,0.000002880,1
0.310735448,0.000003700,0
0.310739148,0.000005200,1
0.310744348,0.000220930,0
0.310965278,0.000002550,1
0.310967828,0.000048470,0
0.311016298,0.000005180,1
0.311021478,0.000271960,0
0.311293438,0.000005190,1
0.311298628,0.000271960,0
0.311570588,0.000005170,1
0.311575758,0.000271970,0
0.311847728,0.000005190,1
0.311852918,0.000271950,0
0.312124868,0.000005180,1
0.312130048,0.000271960,0
0.312402008,0.000005200,1
0.312407208,0.000039080,0
0.312446288,0.000003180,1
0.312449468,0.000067210,0
0.312516678,0.000002550,1
0.312519228,0.000159930,0
0.312679158,0.000005180,1
0.312684338,0.000271960,0
0.312956298,0.000005200,1
0.312961498,0.000271950,0
0.313233448,0.000005170,1
0.313238618,0.000271970,0
0.313510588,0.000005190,1
0.313515778,0.000271950,0
0.313787728,0.000005180,1
0.313792908,0.000228420,0
0.314021328,0.000003180,1
0.314024508,0.000040370,0
0.314064878,0.000005190,1
0.314070068,0.000021660,0
0.314091728,0.000002540,1
0.314094268,0.000247750,0
0.314342018,0.000005170,1
0.314347188,0.000271970,0
0.314619158,0.000007550,1
0.314626708,0.000269590,0
0.314896298,0.000007540,1
0.314903838,0.000004450,0
0.314908288,0.000003820,1
0.314912108,0.000058250,0
0.314970358,0.000006290,1
0.314976648,0.000002440,0
0.314979088,0.000015420,1
0.314994508,0.000002430,0
0.314996938,0.000176280,1
0.315173218,0.000005520,2
0.315178738,0.000019330,1
0.315198068,0.000003180,2
0.315201248,0.000067220,1
0.315268468,0.000002550,2
0.315271018,0.000030700,1
0.315301718,0.000003110,2
0.315304828,0.000019770,1
0.315324598,0.000003110,2
0.315327708,0.000070590,1
0.315398298,0.000003110,2
0.315401408,0.000008130,1
0.315409538,0.000041050,0
0.315450588,0.000005180,1
0.315455768,0.000084730,0
0.315540498,0.000003110,1
0.315543608,0.000100410,0
0.315644018,0.000003110,1
0.315647128,0.000080610,0
0.315727738,0.000005190,1
0.315732928,0.000002470,0
0.315735398,0.000003110,1
0.315738508,0.000080190,0
0.315818698,0.000003110,1
0.315821808,0.000074530,0
0.315896338,0.000003110,1
0.315899448,0.000091790,0
0.315991238,0.000003110,1
0.315994348,0.000010530,0
0.316004878,0.000005180,1
0.316010058,0.000067450,0
0.316077508,0.000003100,1
0.316080608,0.000083160,0
0.316163768,0.000003110,1
0.316166878,0.000083170,0
0.316250048,0.000003100,1
0.316253148,0.000028870,0
0.316282018,0.000005200,1
0.316287218,0.000049090,0
0.316336308,0.000003110,1
0.316339418,0.000065910,0
0.316405328,0.000003100,1
0.316408428,0.000100420,0
0.316508848,0.000003110,1
0.316511958,0.000047210,0
0.316559168,0.000005180,1
0.316564348,0.000030760,0
0.316595108,0.000003110,1
0.316598218,0.000083170,0
0.316681388,0.000003100,1
0.316684488,0.000065910,0
0.316750398,0.000003110,1
0.316753508,0.000051460,0
0.316804968,0.000003180,1
0.316808148,0.000028160,0
0.316836308,0.000005190,1
0.316841498,0.000012420,0
0.316853918,0.000003100,1
0.316857018,0.000044950,0
0.316901968,0.000002530,1
0.316904498,0.000035690,0
0.316940188,0.000003110,1
0.316943298,0.000083160,0
0.317026458,0.000003100,1
0.317029558,0.000057280,0
0.317086838,0.000003110,1
0.317089948,0.000023500,0
0.317113448,0.000005180,1
0.317118628,0.000080360,0
0.317198988,0.000003110,1
0.317202098,0.000065910,0
0.317268008,0.000003100,1
0.317271108,0.000100420,0
0.317371528,0.000003110,1
0.317374638,0.000015960,0
0.317390598,0.000005190,1
0.317395788,0.000062010,0
0.317457798,0.000003100,1
0.317460898,0.000083160,0
0.317544058,0.000003110,1
0.317547168,0.000065910,0
0.317613078,0.000003100,1
0.317616178,0.000031410,0
0.317647588,0.000003100,1
0.317650688,0.000017050,0
0.317667738,0.000005180,1
0.317672918,0.000129950,0
0.317802868,0.000003100,1
0.317805968,0.000083170,0
0.317889138,0.000003110,1
0.317892248,0.000022770,0
0.317915018,0.000003100,1
0.317918118,0.000026760,0
0.317944878,0.000005190,1
0.317950068,0.000058470,0
0.318008538,0.000003340,1
0.318011878,0.000049800,0
0.318061678,0.000003100,1
0.318064778,0.000014160,0
